Index,Method,Source,Lab,Lat (N),Long (E),Sample Name,Lithology,Mineral,Age (Ma),2sigma,p-value,MSWD,df,n,Age Type,Instrument,Journal,DOI,Coordinates From
692,U-Pb,"Yılmazer et al., 2025",14,40.48663,30.93756,640,Two-mica gneiss,Zircon,594.90,5.1,0.001,2.20,22,12,conc,LA-ICPMS,Precambrian Research,https://doi.org/10.1016/j.precamres.2025.107855,Coordinates gathered from map
693,FT ,"Albino et al., 2014",6,39.60283,43.49623,TU264,Granite,Apatite,26.00,#REF!,1.000,,14,15,,EDM,Geological Magazine,https://doi.org/10.1017/S0016756813000952,Precise coordinates
694,FT ,"Albino et al., 2014",6,40.58254,41.14062,TU275,Granite,Apatite,12.20,#REF!,0.802,,19,20,,EDM,Geological Magazine,https://doi.org/10.1017/S0016756813000952,Precise coordinates
695,FT ,"Albino et al., 2014",6,40.46418,40.94928,TU276,Granite,Apatite,20.70,#REF!,0.984,,14,15,,EDM,Geological Magazine,https://doi.org/10.1017/S0016756813000952,Precise coordinates
696,FT ,"Ballato et al., 2018",15,41.62327,33.59230,DVK-03,Granodiorite,Apatite,106.70,#REF!,0.827,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
697,FT ,"Ballato et al., 2018",15,41.82370,33.63670,KUR-01 ,Granodiorite,Apatite,70.60,#REF!,0.056,,26,27,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
698,FT ,"Ballato et al., 2018",15,41.83753,33.64623,KUR-11,Granodiorite,Apatite,64.50,#REF!,0.195,,17,18,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
699,FT ,"Ballato et al., 2018",15,41.83305,33.65270,KUR-04 ,Granodiorite,Apatite,46.60,#REF!,0.000,,24,25,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
700,FT ,"Ballato et al., 2018",15,41.84002,33.63283,KUR-08,Granite,Apatite,34.80,#REF!,0.538,,20,21,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
701,FT ,"Ballato et al., 2018",15,41.83668,34.08795,RTZ-03,Granodiorite,Apatite,30.20,#REF!,0.073,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
702,FT ,"Ballato et al., 2018",15,41.83675,34.10001,RTZ-01 ,Granodiorite,Apatite,27.40,#REF!,0.121,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
703,FT ,"Ballato et al., 2018",15,41.90932,33.95225,SEL-05,Granite,Apatite,35.20,#REF!,0.104,,24,25,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
704,FT ,"Ballato et al., 2018",15,41.88570,33.92810,SEL-02,Pegmatite,Apatite,28.50,#REF!,0.095,,22,23,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
705,FT ,"Ballato et al., 2018",15,41.71303,34.53381,HAN-03,Granodiorite,Apatite,53.60,#REF!,0.715,,18,19,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
706,FT ,"Ballato et al., 2018",15,41.54515,34.96435,KOZ-01,Granodiorite,Apatite,81.80,#REF!,0.286,,18,19,,EDM,Tectonics,https://doi.org/10.1029/2017TC004808,Precise coordinates
707,FT ,"Boztuğ and Jonckheere, 2007",18,39.76973,33.51949,BAL-16,Granitoid,Apatite,59.30,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
708,FT ,"Boztuğ and Jonckheere, 2007",18,39.77304,33.51313,BAL-17,Granitoid,Apatite,58.70,#REF!,1.000,,23,24,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
709,FT ,"Boztuğ and Jonckheere, 2007",18,39.56761,33.54406,BAL-19,Granitoid,Apatite,58.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
710,FT ,"Boztuğ and Jonckheere, 2007",18,39.57423,33.55724,BAL-20,Granitoid,Apatite,60.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
711,FT ,"Boztuğ and Jonckheere, 2007",18,39.56388,33.50729,BAL-22,Granitoid,Apatite,59.80,#REF!,1.000,,21,22,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
712,FT ,"Boztuğ and Jonckheere, 2007",18,39.57947,33.52553,BAL-23,Granitoid,Apatite,59.30,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
713,FT ,"Boztuğ and Jonckheere, 2007",18,39.61510,33.53058,BAL-24,Granitoid,Apatite,58.10,#REF!,0.962,,2,3,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
714,FT ,"Boztuğ and Jonckheere, 2007",18,39.56113,33.53753,BAL-26,Granitoid,Apatite,58.80,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
715,FT ,"Boztuğ and Jonckheere, 2007",18,39.25559,34.04750,BAL-27,Granitoid,Apatite,60.80,#REF!,1.000,,8,9,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
716,FT ,"Boztuğ and Jonckheere, 2007",18,39.25501,34.06109,BAL-28,Granitoid,Apatite,61.90,#REF!,0.941,,1,2,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
717,FT ,"Boztuğ and Jonckheere, 2007",18,39.25615,34.07357,BAL-30,Granitoid,Apatite,60.50,#REF!,0.966,,1,2,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
718,FT ,"Boztuğ and Jonckheere, 2007",18,39.24752,34.08025,BAL-31,Granitoid,Apatite,59.30,#REF!,1.000,,24,25,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
719,FT ,"Boztuğ and Jonckheere, 2007",18,39.23577,34.07824,BAL-32,Granitoid,Apatite,59.90,#REF!,1.000,,29,30,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
720,FT ,"Boztuğ and Jonckheere, 2007",18,39.27149,34.02765,BAL-33,Granitoid,Apatite,58.60,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
721,FT ,"Boztuğ and Jonckheere, 2007",18,39.28422,34.02468,BAL-34,Granitoid,Apatite,60.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
722,FT ,"Boztuğ and Jonckheere, 2007",18,39.29177,34.01215,BAL-36,Granitoid,Apatite,60.00,#REF!,0.963,,2,3,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
723,FT ,"Boztuğ and Jonckheere, 2007",18,39.59710,34.29406,BAL-39,Granitoid,Apatite,58.20,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
724,FT ,"Boztuğ and Jonckheere, 2007",18,39.59464,34.30449,BAL-40,Granitoid,Apatite,58.30,#REF!,1.000,,20,21,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
725,FT ,"Boztuğ and Jonckheere, 2007",18,39.59834,34.31171,BAL-43,Granitoid,Apatite,60.10,#REF!,1.000,,14,15,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
726,FT ,"Boztuğ and Jonckheere, 2007",18,39.60333,34.31952,BAL-45,Granitoid,Apatite,58.60,#REF!,0.734,,1,2,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
727,FT ,"Boztuğ and Jonckheere, 2007",18,39.47653,33.83357,BAL-47,Granitoid,Apatite,60.10,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
728,FT ,"Boztuğ and Jonckheere, 2007",18,39.48636,33.83742,BAL-48,Granitoid,Apatite,60.60,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
729,FT ,"Boztuğ and Jonckheere, 2007",18,39.46623,33.88968,BAL-49,Granitoid,Apatite,61.00,#REF!,1.000,,10,11,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
730,FT ,"Boztuğ and Jonckheere, 2007",18,39.46976,33.89904,BAL-50,Granitoid,Apatite,59.00,#REF!,1.000,,9,10,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
731,FT ,"Boztuğ and Jonckheere, 2007",18,39.47813,33.81786,BAL-52,Granitoid,Apatite,59.80,#REF!,0.979,,2,3,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
732,FT ,"Boztuğ and Jonckheere, 2007",18,39.33280,33.77548,BAL-55,Granitoid,Apatite,59.80,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
733,FT ,"Boztuğ and Jonckheere, 2007",18,39.32645,33.77208,BAL-56,Granitoid,Apatite,60.20,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
734,FT ,"Boztuğ and Jonckheere, 2007",18,39.31658,33.77029,BAL-57,Granitoid,Apatite,57.20,#REF!,0.999,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
735,FT ,"Boztuğ and Jonckheere, 2007",18,39.30968,33.77848,BAL-58,Granitoid,Apatite,58.30,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
736,FT ,"Boztuğ and Jonckheere, 2007",18,39.30053,33.77894,BAL-61,Granitoid,Apatite,58.10,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
737,FT ,"Boztuğ and Jonckheere, 2007",18,39.29843,33.78642,BAL-62,Granitoid,Apatite,58.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
738,FT ,"Boztuğ and Jonckheere, 2007",18,39.29408,33.78880,BAL-63,Granitoid,Apatite,58.80,#REF!,0.998,,5,6,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
739,FT ,"Boztuğ and Jonckheere, 2007",18,39.29668,33.80044,BAL-65,Granitoid,Apatite,57.80,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
740,FT ,"Boztuğ and Jonckheere, 2007",18,39.93238,36.97218,BAL-74,Granitoid,Apatite,59.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
741,FT ,"Boztuğ and Jonckheere, 2007",18,39.93788,36.98304,BAL-75,Granitoid,Apatite,61.10,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
742,FT ,"Boztuğ and Jonckheere, 2007",18,39.92933,37.00134,BAL-76,Granitoid,Apatite,59.70,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
743,FT ,"Boztuğ and Jonckheere, 2007",18,39.91159,37.00742,BAL-77,Granitoid,Apatite,58.80,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
744,FT ,"Boztuğ and Jonckheere, 2007",18,39.93015,37.00269,BAL-78,Granitoid,Apatite,58.40,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
745,FT ,"Boztuğ and Jonckheere, 2007",18,39.91770,37.02841,BAL-79,Granitoid,Apatite,59.10,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
746,FT ,"Boztuğ and Jonckheere, 2007",18,40.05608,37.94113,BAL-85,Granitoid,Apatite,29.70,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
747,FT ,"Boztuğ and Jonckheere, 2007",18,40.04632,37.97342,BAL-86,Granitoid,Apatite,29.30,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
748,FT ,"Boztuğ and Jonckheere, 2007",18,40.05121,37.91220,BAL-87,Granitoid,Apatite,29.10,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
749,FT ,"Boztuğ and Jonckheere, 2007",18,40.04015,37.92394,BAL-88,Granitoid,Apatite,29.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
750,FT ,"Boztuğ and Jonckheere, 2007",18,40.07684,37.94887,BAL-89,Granitoid,Apatite,29.40,#REF!,1.000,,25,26,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
751,FT ,"Boztuğ and Jonckheere, 2007",18,40.08259,37.92441,BAL-90,Granitoid,Apatite,28.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
752,FT ,"Boztuğ and Jonckheere, 2007",18,40.10099,37.93134,BAL-91,Granitoid,Apatite,29.00,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
753,FT ,"Boztuğ and Jonckheere, 2007",18,40.11085,37.95046,BAL-92,Granitoid,Apatite,29.30,#REF!,1.000,,20,21,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
754,FT ,"Boztuğ and Jonckheere, 2007",18,40.02458,37.92917,BAL-93,Granitoid,Apatite,28.90,#REF!,1.000,,21,22,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
755,FT ,"Boztuğ and Jonckheere, 2007",18,40.03089,37.89768,BAL-94,Granitoid,Apatite,28.80,#REF!,0.998,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
756,FT ,"Boztuğ and Jonckheere, 2007",18,40.04318,37.88261,BAL-95,Granitoid,Apatite,29.30,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
757,FT ,"Boztuğ and Jonckheere, 2007",18,40.06292,37.89480,BAL-96,Granitoid,Apatite,29.80,#REF!,0.989,,14,15,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
758,FT ,"Boztuğ and Jonckheere, 2007",18,40.08042,37.88566,BAL-97,Granitoid,Apatite,29.50,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
759,FT ,"Boztuğ and Jonckheere, 2007",18,40.08512,37.98012,BAL-98,Granitoid,Apatite,28.60,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
760,FT ,"Boztuğ and Jonckheere, 2007",18,40.04767,37.93774,BAL-99,Granitoid,Apatite,28.60,#REF!,1.000,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2006TC001988,Coordinates gathered from map
761,FT ,"Boztuğ et al., 2004",18,40.40550,38.41916,TRDS-002,Quartz syenite,Apatite,69.90,#REF!,0.080,,30,31,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
762,FT ,"Boztuğ et al., 2004",18,40.47071,38.20729,TRDS-216,Quartz syenite,Apatite,80.70,#REF!,0.428,,28,29,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
763,FT ,"Boztuğ et al., 2004",18,40.43490,38.31956,TRDS-219,Quartz syenite,Apatite,62.40,#REF!,0.999,,36,37,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
764,FT ,"Boztuğ et al., 2004",18,40.44887,38.29929,TRDS-221,Quartz syenite,Apatite,73.60,#REF!,0.978,,34,35,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
765,FT ,"Boztuğ et al., 2004",18,40.48022,38.75014,TRDS-519,Syenite,Apatite,74.10,#REF!,0.929,,23,24,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
766,FT ,"Boztuğ et al., 2004",18,40.47042,38.70543,TRDS-524,Syenite,Apatite,69.40,#REF!,0.434,,25,26,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
767,FT ,"Boztuğ et al., 2004",18,40.45458,38.31222,TRDS-045,Monzonite,Apatite,36.70,#REF!,0.871,,21,22,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
768,FT ,"Boztuğ et al., 2004",18,40.44466,38.32398,TRDS-047,Monzonite,Apatite,64.60,#REF!,0.804,,30,31,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
769,FT ,"Boztuğ et al., 2004",18,40.54271,38.31869,TRDS-018,Monzogranite,Apatite,57.40,#REF!,0.814,,30,31,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
770,FT ,"Boztuğ et al., 2004",18,40.59228,38.28676,TRDS-029,Monzogranite,Apatite,50.70,#REF!,0.957,,34,35,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
771,FT ,"Boztuğ et al., 2004",18,40.53899,38.32675,TRDS-096,Granodiorite,Apatite,47.80,#REF!,0.982,,18,19,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
772,FT ,"Boztuğ et al., 2004",18,40.51814,38.40057,TRDS-114,Granodiorite,Apatite,49.40,#REF!,0.388,,39,40,,EDM,Tectonophysics,https://doi.org/10.1016/j.tecto.2004.01.001,Coordinates gathered from map
773,FT ,"Boztuğ et al., 2007",18,40.50491,41.03694,TRB–6,Quartz diorite,Titanite,43.70,#REF!,0.996,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
774,FT ,"Boztuğ et al., 2007",18,40.99057,41.02231,TRYG–3,Granitoid,Titanite,49.20,#REF!,0.729,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
775,FT ,"Boztuğ et al., 2007",18,40.98437,41.00072,TRK–93,Granitoid,Titanite,42.80,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
776,FT ,"Boztuğ et al., 2007",18,41.00123,41.03336,TRE–95,Granitoid,Titanite,44.10,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
777,FT ,"Boztuğ et al., 2007",18,40.97497,41.10658,TRYG–53,Granitoid,Titanite,47.20,#REF!,0.884,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
778,FT ,"Boztuğ et al., 2007",18,40.97213,41.12372,TRI–168,Granitoid,Titanite,49.40,#REF!,0.934,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
779,FT ,"Boztuğ et al., 2007",18,40.95739,41.14479,TRK–98,Granitoid,Titanite,50.50,#REF!,0.940,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
780,FT ,"Boztuğ et al., 2007",18,40.94285,41.14675,TRYG–63,Granitoid,Titanite,45.70,#REF!,0.854,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
781,FT ,"Boztuğ et al., 2007",18,40.93944,41.18066,TRYG–29 ,Granitoid,Titanite,46.60,#REF!,0.979,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
782,FT ,"Boztuğ et al., 2007",18,40.96964,41.18261,TRK–106,Granitoid,Titanite,42.30,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
783,FT ,"Boztuğ et al., 2007",18,41.05911,41.06218,TRB–4,Granitoid,Titanite,56.20,#REF!,0.718,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
784,FT ,"Boztuğ et al., 2007",18,41.06067,41.06682,TRB–21,Granitoid,Titanite,44.20,#REF!,0.957,,15,16,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
785,FT ,"Boztuğ et al., 2007",18,41.05921,41.07155,TRB–24,Granitoid,Titanite,46.30,#REF!,0.558,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
786,FT ,"Boztuğ et al., 2007",18,41.05960,41.07419,TRE–39,Granitoid,Titanite,55.40,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
787,FT ,"Boztuğ et al., 2007",18,41.05918,41.07685,TRK–125,Granitoid,Titanite,49.10,#REF!,0.998,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
788,FT ,"Boztuğ et al., 2007",18,41.03307,41.12111,TRA–141,Granitoid,Titanite,52.20,#REF!,0.740,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
789,FT ,"Boztuğ et al., 2007",18,41.03351,41.11418,TRA–141,Granitoid,Titanite,51.60,#REF!,0.815,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
790,FT ,"Boztuğ et al., 2007",18,41.09143,41.17964,TRE–38,Granitoid,Titanite,56.60,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
791,FT ,"Boztuğ et al., 2007",18,41.08439,41.17642,TRE–37,Granitoid,Titanite,57.60,#REF!,0.997,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
792,FT ,"Boztuğ et al., 2007",18,40.64560,41.15472,TRI–20,Granitoid,Titanite,88.40,#REF!,0.999,,14,15,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
793,FT ,"Boztuğ et al., 2007",18,40.64557,41.16174,TRA–150,Granitoid,Titanite,111.10,#REF!,0.977,,12,13,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
794,FT ,"Boztuğ et al., 2007",18,40.64846,41.16171,TRI–4,Granitoid,Titanite,98.40,#REF!,0.955,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
795,FT ,"Boztuğ et al., 2007",18,40.64558,41.17091,TRA–95,Granitoid,Titanite,104.90,#REF!,0.977,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
796,FT ,"Boztuğ et al., 2007",18,40.63998,41.17197,TRI–71,Granitoid,Titanite,113.50,#REF!,0.884,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
797,FT ,"Boztuğ et al., 2007",18,40.63813,41.17450,TRI–70,Granitoid,Titanite,115.10,#REF!,1.000,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
798,FT ,"Boztuğ et al., 2007",18,40.65053,41.14420,TRG–44,Granitoid,Titanite,122.00,#REF!,1.000,,21,22,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
799,FT ,"Boztuğ et al., 2007",18,40.64967,41.16740,TRG–41S,Granitoid,Titanite,121.60,#REF!,0.994,,19,20,,EDM,International Journal of Earth Sciences,https://doi.org/10.1007/s00531-006-0140-4,Coordinates gathered from map
